NAME,LATITUDE[deg],LONGITUDE[deg],ALTITUDE[km]
N0056,-40.1081830316895,-58.479644656594,0.0130018590872144
N0057,-18.6095613817974,-55.8956334942771,0.145209609082258
N0058,-31.6297761800668,-52.2209250118441,0.0231646735514099
N0059,-39.3148773058702,-59.2544705621992,0.0126043538588072
N0060,-11.9800269733878,-65.1338088975684,0.163536059670575
N0061,-25.5960176963826,-73.9473427967669,0.0172631581287081
N0062,-16.0922203226715,-73.3966912988207,1.57768846280026
N0063,-34.6371493998276,-71.4081544624356,0.186060455695445
N0064,-39.7669776864602,-61.151174880651,0.013646609159683
N0065,-23.6068059659498,-82.555018878574,0.00658420664349471
N0066,-8.19046610225163,-64.3482802138924,0.105747871931203
N0067,-27.0463639997557,-64.2058018933245,0.211081628308728
N0068,-39.3745640763549,-58.0075716949196,0.0130786974255876
N0069,-23.1138284738697,-76.5674940949087,0.0130384055894688
N0070,-37.1943249369662,-70.6017151233043,1.72304002917461
N0071,-21.7921357070755,-73.7323141419947,0.0176263478869624
N0072,-20.2837729666343,-75.9367299593296,0.014583905758842
N0073,-25.451583949794,-62.9689803541307,0.268127253645322
N0074,-25.1609204125771,-77.0511489290408,0.0121066541336235
N0075,-10.221671953805,-73.052132250436,0.395132068219266
N0076,-16.2964829524345,-80.9945643816323,0.00461674224581213
N0077,-31.8106752783013,-77.0437320139635,0.0118160767207836
N0078,-21.386805978922,-55.3378201915546,0.403657082228083
N0079,-23.6422090853254,-74.412571392705,0.0173190273753409
N0080,-24.323435190332,-66.1879292081109,4.08517350272879
N0081,-39.7320179136701,-55.0868817853582,0.00644852471389377
N0082,-29.9348545582753,-77.49989274096,0.010741352068835
N0083,-9.78347206286151,-79.0371258768723,0.0101278365420468
N0084,-21.612007276755,-77.3532270421563,0.0111694913894146
N0085,-16.5328493124579,-54.480925432353,0.245806414675777
N0086,-21.1549124029923,-64.5050396559568,1.56371700359895
N0087,-25.969807905967,-82.7457656350084,0.00645249255726361
N0088,-40.0127204437385,-61.1251392547717,0.0135714449791931
N0089,-34.8481030176712,-65.2195839268253,0.325112258007205
N0090,-5.86642653847438,-57.7159561517054,0.110384587455617
N0091,-14.4227236193881,-61.7019435982534,0.256248447936389
N0092,-8.5885800802182,-77.9779855188563,3.9938601151167
N0093,-27.8276205319361,-84.048901807348,0.00456173079190235
N0094,-33.2610571970164,-57.5664925100238,0.0866606194424817
N0095,-30.8160358834116,-70.3978650424044,4.00318051442787
N0096,-29.4814029383141,-70.7431924531694,1.58427334381597
N0097,-5.54793744725171,-63.1371710911634,0.0356161494657778
N0098,-19.6019321229318,-79.8364664726374,0.00832157276912875
N0099,-27.946067486736,-72.7078170906064,0.0163416947856603
N0100,-12.8723740104236,-48.8837534625528,0.280397693368059
N0101,-24.2814183683553,-66.6320832420588,4.69955440339428
N0102,-31.3568682719503,-56.7694888759259,0.125339857848621
N0103,-27.1793194111458,-83.2655004332087,0.00576094152708348
N0104,-9.35510661079821,-79.5967803345436,0.00832750101054891
N0105,-21.0420522036907,-83.2226585300012,0.00416038632073304
N0106,-25.2309070788249,-83.1170846322856,0.00520955827782888
N0107,-4.49130885241275,-70.9661717769655,0.128108641589071
N0108,-11.3846177883577,-71.2153706391452,0.453109079557848
N0109,-30.3857147818816,-76.6160862947493,0.0120800670038166
N0110,-17.802452410128,-49.1220048592539,0.719326645158644
N0111,-9.21327004750624,-65.8515939510277,0.166064382035605
N0112,-21.1796378647055,-79.1252564632917,0.00884331469503891
N0113,-37.878207251963,-52.651716814073,0.00172573414146827
N0114,-18.2080735723624,-75.0762300428805,0.0170370344904262
N0115,-15.192447518812,-64.1013219551191,0.215372824667617
N0116,-24.128049185418,-74.5075410861472,0.0173762693060278
N0117,-31.0939859847443,-78.2789028299951,0.00954928479072797
N0118,-26.6338561574633,-66.5449667075456,4.27581292979522
N0119,-38.8688404844491,-68.6402619705169,0.714179550861868
N0120,-26.2966875928926,-45.4242673613719,-0.00849732416191315
N0121,-38.6717071769066,-70.457093440831,1.11257314246507
N0122,-37.3863027383097,-63.4223331705815,0.15307212477678
N0123,-39.6425386574449,-62.7046128218185,0.0254868741716668
N0124,-19.2020168958282,-81.2854679924925,0.00575858729149848
N0125,-30.3988210973126,-78.2516491527925,0.00980727733536866
N0126,-32.129374485047,-69.4065087119469,2.40334485696245
N0127,-32.2918664889524,-82.0801542608042,0.0047128380349498
N0128,-5.8750598933881,-61.954407384403,0.068101838445871
N0129,-28.1864721985638,-68.5225041920298,3.78753256430617
N0130,-35.5313720479289,-65.5344422194201,0.354101946451142
N0131,-16.0950368521259,-53.9308993322674,0.461024400718822
N0132,-14.0001625092105,-79.637630294258,0.00730071872614767
N0133,-12.5085917754273,-54.427658898737,0.370287337371769
N0134,-22.5113237333215,-58.735552540543,0.11720443722247
N0135,-11.3694109072264,-80.1684313074738,0.00211905486107071
N0136,-13.5041575163124,-66.9751072229909,0.200006975268782
N0137,-35.5273559229611,-54.7114927575534,0.0109805751168329
N0138,-11.7170302215342,-73.3726123872237,0.967602702305735
N0139,-9.61837860710613,-62.4319483227597,0.200986423042642
N0140,-25.5794058360597,-64.4528368887101,0.893984419094908
N0141,-38.9282427882876,-67.6117655665838,0.385181673370452
N0142,-31.5829615685829,-63.1889670360629,0.203932267107924
N0143,-30.9286666463136,-79.8075248930208,0.00745051223142466
N0144,-5.70012173019242,-68.5900716651011,0.165362070144392
N0145,-3.29815615951028,-62.2317965626707,0.0468817863711523
N0146,-12.2061874312431,-56.31809688452,0.378366395279741
N0147,-29.1799682620401,-63.5899373968048,0.376505947681053
N0148,-39.8264040282448,-72.1137627771175,0.151806243878095
N0149,-25.7324264608726,-82.721956536708,0.0067253631946855
N0150,-37.3442016783331,-77.7173721896114,0.00940444657602578
N0151,-34.4780810274406,-61.330924541149,0.102688335525287
N0152,-22.2343404786929,-83.6391899602963,0.00459808922409974
N0153,-28.1113280636676,-52.6434617007229,0.649307297345734
N0154,-38.8142686298808,-74.4696388449363,0.0106318918731033
N0155,-18.6987463958294,-72.7506371619558,0.0174613444659391
N0156,-9.21210402929129,-57.1058126134532,0.147149650163649
N0157,-8.41924509664454,-70.1177997525976,0.244765390024524
N0158,-9.70208527678206,-77.5940327576891,3.85840124035054
N0159,-23.5778301866304,-45.3409953137172,0.0102427508698277
N0160,-18.7036998528554,-69.8147824360094,1.92434416836503
N0161,-13.9752466307912,-55.9196023430595,0.46571340075969
N0162,-14.6078782399059,-72.5331985505291,4.9698950580055
N0163,-12.5976373157137,-57.0204779225358,0.326933997273414
N0164,-17.7301817446063,-47.0585523471044,0.623890430268751
N0165,-10.3376225370674,-72.4263312808388,0.437685496748733
N0166,-23.843047176863,-69.9838598705689,0.952942381153029
N0167,-26.9535353302666,-62.0323232662803,0.193947882775453
N0168,-21.9903932297126,-58.7898920180219,0.122258562484848
N0169,-38.0468498219511,-60.6847580129598,0.181344111381573
N0170,-25.0751929822205,-63.3945768261214,0.30474077127082
N0171,-13.0867708706965,-49.9880766215033,0.300840470918832
N0172,-9.8557024971166,-52.6969206070147,0.277401033487733
N0173,-31.2369356716058,-55.0893482941881,0.190443806281441
N0174,-15.514723373927,-51.9277483248543,0.300079153496252
N0175,-6.40990961450678,-64.602037081042,0.0769877671720233
N0176,-36.8584324958983,-71.090903457975,1.72035563067485
N0177,-10.1458004481929,-55.0789120163365,0.24105578190204
N0178,-23.0582856485048,-55.2564667340463,0.481738927492862
N0179,-14.8322343554655,-64.597936678115,0.198965615188377
N0180,-29.1392418925077,-54.9859046657825,0.255849351544758
N0181,-28.0059701716114,-77.4071423712632,0.0118017371912054
N0182,-23.5805393243568,-59.7121148842228,0.14090507414324
N0183,-9.6154237477744,-76.4060882809301,3.51281803915667
N0184,-21.2092759926641,-62.7616888413531,0.393408743710541
N0185,-38.5233140767681,-74.0748887657223,0.0133132495052746
N0186,-32.1778917036503,-64.6039933977194,0.681699621118017
N0187,-26.5956314473384,-73.70939825961,0.0184380041641981
N0188,-21.6171314882894,-59.3126721419525,0.136107217079778
N0189,-17.7232412555433,-53.9342734518251,0.373091068928332
N0190,-9.44741175793675,-61.9099594953104,0.152500553340563
N0191,-29.0557134910853,-78.40107668882,0.0104824723143012
N0192,-37.4126116437461,-66.1525286166779,0.265092101843209
N0193,-33.5440291385537,-65.1686655924438,0.660432680789612
N0194,-16.8043284215056,-66.2433128166756,1.83703531555675
N0195,-18.2845973056999,-72.1489390192864,0.0148795107433828
N0196,-26.3354479676281,-69.3423097197141,2.99807169517037
N0197,-25.420022763465,-70.7090515121377,0.0254526122213704
N0198,-6.19330174035335,-54.2800946056203,0.22406181016698
N0199,-28.5763495739686,-64.4937190972664,0.194171223897243
N0200,-34.2673353838378,-68.0859180251818,0.645676793153959
N0201,-31.2825206648033,-56.8572959663647,0.117899451380181
N0202,-12.2543698977392,-60.157932379386,0.509602640334075
N0203,-9.25517317665333,-53.3840183786675,0.287509832422778
N0204,-11.8550431357819,-68.9664994143918,0.316879583815126
N0205,-19.2453500392789,-64.698342474696,3.02709240635418
N0206,-4.00109586208835,-68.9557599098686,0.0958363205392447
N0207,-28.6068549940018,-51.2459079254145,0.687561292961335
N0208,-18.175563684944,-81.9497243702656,0.0038556665240861
N0209,-29.293769197548,-67.2653359975163,1.00297262102065
N0210,-22.239683061249,-45.0627475402408,0.898691942263442
N0211,-5.69011102770426,-58.9874409040376,0.128350233349572
N0212,-2.85162046854412,-62.807644624986,0.0428530260473063
N0213,-34.2947631405808,-72.6532976430914,0.0113278901856339
N0214,-34.1663084573942,-69.4183214110588,3.37212713497895
N0215,-5.47181055810747,-66.1916943740841,0.0966817350299527
N0216,-17.7207386086382,-70.2914250676757,1.54569335034457
N0217,-7.43930192559045,-74.7188892290718,0.235233698640263
N0218,-15.7729412655706,-49.7508821565305,0.900738276904183
N0219,-34.4970783948198,-63.979801990482,0.181751029495412
N0220,-16.1176063309932,-48.8509955575833,0.927355190422577
N0221,-17.4391713464507,-58.1869295513353,0.112838005281831
N0222,-13.380813200349,-47.8254068239397,0.944249838913683
N0223,-8.55479695513018,-51.5502460225051,0.276771605740842
N0224,-21.1159394161178,-70.4722576836948,0.0253958989951519
N0225,-12.220649841545,-48.9512308389894,0.275915393787992
N0226,-41.6664900889273,-69.2964515212106,1.23387206977527
N0227,-12.2411968292639,-54.9334699852056,0.36600301829309
N0228,-27.5878919687097,-48.3228149862179,0.000289102613191781
N0229,-26.7376346022744,-52.8883735319586,0.457002649864447
N0230,-15.8773796046238,-51.2902121433712,0.347040618915793
N0231,-20.5569902579711,-81.7475189883248,0.00618137649022212
N0232,-13.715796462995,-62.591394245156,0.221690456149393
N0233,-4.33915095314692,-60.5658849405757,0.0354921649734734
N0234,-27.2565116620651,-71.0348795178805,0.0223161616415867
N0235,-35.6435177343196,-73.8674427865827,0.0087289784168632
N0236,-30.9301245246167,-74.9607663776358,0.0144913418124177
N0237,-18.0785894391519,-82.301577138806,0.00320424738303916
N0238,-25.6680095405367,-69.1815853068616,3.70466678298445
N0239,-20.0510821275642,-71.2647302128475,0.0133683136707039
N0240,-26.6917922497332,-60.7666857967938,0.124011876487063
N0241,-34.10762434463,-73.2218995085712,0.00914674729242205
N0242,-37.0209919430717,-72.2646831245807,0.174844327813019
N0243,-25.1282691157444,-66.6248949159566,5.74592833095348
N0244,-26.7627303858707,-75.9789690243242,0.0142906364292734
N0245,-28.6697886236807,-59.6357897277153,0.0761749001180102
N0246,-5.92160345009186,-58.8482118211306,0.0933366753110599
N0247,-40.0761669975167,-72.5838826856296,0.26768805014616
N0248,-33.9590076155542,-57.3666775152946,0.152396639459237
N0249,-7.24912094578913,-76.72786007986,0.312383717199553
N0250,-13.9421763306268,-71.5182336923838,3.76625588838372
N0251,-40.7568766203265,-57.3344186916575,0.0111356982287638
N0252,-25.1324534054207,-57.3349748625723,0.222550705904552
N0253,-30.1179735299386,-49.566277929665,0.00289255533998757
N0254,-25.5723536092638,-81.6089754578741,0.00716517264661136
N0255,-18.8351827553318,-62.304230972585,0.355739703194516
N0256,-29.6168911848693,-69.4870050744933,5.32143583335554
N0257,-19.370972890999,-56.0463459616991,0.13528277196862
N0258,-10.9166725594808,-53.3658468967596,0.319354276764449
N0259,-26.9676870477055,-69.7050085545608,3.23643605819914
N0260,-22.9991631126227,-62.4137339587348,0.241127459452573
N0261,-38.5200978674732,-60.5998240960942,0.102990725980922
N0262,-22.0423137594187,-50.932699069832,0.378941472471659
N0263,-35.3950542643005,-52.166388924775,0.00692053321186019
N0264,-22.041323835694,-47.8587414288069,0.845607337951705
N0265,-28.4353204578327,-74.6052695227233,0.0158500508598495
N0266,-19.7562254394839,-48.1984262872509,0.690779182844953
N0267,-17.2337648287904,-51.5523907186541,0.873521298984553
N0268,-11.0672262620629,-59.316086502093,0.329498620113446
N0269,-30.9140514582051,-54.5152523971966,0.195495187365104
N0270,-28.0965382776891,-82.4145597839326,0.00555460494488189
N0271,-35.1205029016528,-78.6473371577016,0.00884929801150525
N0272,-7.88585342805613,-58.3967258497531,0.13576618085415
N0273,-19.124372016108,-56.3707270794753,0.124988166593788
N0274,-25.6827672884747,-82.8674005442027,0.00660124554407858
N0275,-32.8502749909547,-48.9396063837171,-0.000524687521835888
N0276,-26.2923988536668,-54.5567856981967,0.240047088864238
N0277,-3.90440434392608,-62.8053682579903,0.0151356066897524
N0278,-31.7425065211435,-65.5056652482245,0.364484252063443
N0279,-5.83010962429668,-74.9283805486291,0.145445833789809
N0280,-30.8443620865143,-53.6069558382496,0.15791841631465
N0281,-37.9266749969209,-62.8837139264278,0.242808658479371
N0282,-32.1127728136079,-56.640722591115,0.19177088584231
N0283,-10.6639483674235,-68.2980936523497,0.232149716579252
N0284,-17.0009105032228,-63.8074597414387,0.268501569635448
N0285,-37.1404132714322,-74.9782105486773,0.00930752099903492
N0286,-22.6092005559504,-81.3673040494249,0.00717920425063519
N0287,-29.4845119489461,-48.5516897223225,0.00285291702020864
N0288,-10.4086502719566,-60.8737831791477,0.174891542780254
N0289,-38.3295439611237,-56.0315370914659,0.0109727203635821
N0290,-25.1870306403855,-67.5130416257927,3.7811120241314
N0291,-7.85437789608053,-64.8681790045014,0.10207846951392
N0292,-10.8328287691247,-66.101517365449,0.164210458128832
N0293,-32.6187868073938,-58.208805800846,0.0193028372386014
N0294,-34.2743648074487,-64.5065298955929,0.260992351190201
N0295,-6.939013121014,-76.9806561800004,1.54149070458565
N0296,-29.3310112057975,-66.0662569972154,0.34074442845075
N0297,-41.2045427167992,-64.5024488087222,0.0135354005104297
N0298,-27.4668869101878,-60.8445664820237,0.104172588628362
N0299,-22.8308005618325,-55.1524641986169,0.429426561926447
N0300,-22.9673834383211,-48.3257643829995,0.63215842353672
N0301,-20.251033288439,-71.0461639230476,0.0150282123607993
N0302,-28.6974785129809,-46.5254789712161,-0.00427848730707134
N0303,-37.9809975539089,-69.9131851961025,0.865816463845117
N0304,-35.7805005936717,-70.6320168561596,2.29664241601717
N0305,-14.3476936602071,-51.5664486332335,0.244240800510409
N0306,-38.8392583936782,-68.3761659535435,0.363344072271447
N0307,-10.3999494501738,-79.1257311932232,0.00488480052758186
N0308,-37.0589230786446,-75.526764609294,0.0108571477280079
N0309,-28.7962877831101,-61.1045115119735,0.0867965794021788
N0310,-19.5272306747156,-65.314765035611,3.30350709546586
N0311,-36.0394449954391,-72.7545228042509,0.105163893415601
N0312,-18.9533596922072,-67.6839339859481,3.76768331051783
N0313,-14.6935690645945,-53.4725971319096,0.528557307415517
N0314,-26.9014369391635,-46.6092744818457,-0.00434003226292789
N0315,-13.3610874522592,-63.8732390658546,0.166133468604838
N0316,-39.2408286413045,-71.7379098257345,0.768781810970491
N0317,-19.2193877559833,-81.6797152682576,0.00517903419268769
N0318,-24.0503100795713,-79.1462863565081,0.00930107230903044
N0319,-17.6270877498699,-63.3985800409736,0.400808336459899
N0320,-18.1457561265636,-75.3417595669714,0.0167216929505023
N0321,-19.2116046433618,-83.3771988223593,0.00249756362862
N0322,-15.0539612950365,-82.1188843557677,0.00146151593130131
N0323,-30.2648350546985,-69.3945291298058,2.44787774366938
N0324,-6.44991331757091,-64.034283505507,0.087217912981247
N0325,-39.1123065141161,-64.8063209927632,0.190081747614449
N0326,-18.1463664168291,-74.017555812348,0.0179401607276535
N0327,-25.0969103286344,-74.123779148306,0.0179153482765624
N0328,-38.3914045351482,-67.3421843334697,0.340078803132331
N0329,-5.73189024307142,-60.5138265620574,0.0516920733897383
N0330,-40.6893219745937,-65.4842617982195,0.176986695950311
N0331,-20.8976008890027,-48.5467951160214,0.562791566100011
N0332,-32.4701498990995,-71.3638127306616,0.0973061388839747
N0333,-14.6027403347344,-56.1552911322158,0.296757077444932
N0334,-7.92902558254478,-54.5803146970964,0.240351738961416
N0335,-12.1722556300065,-59.322094149688,0.350915374803949
N0336,-10.0507736151149,-57.2463941566085,0.335810286840224
N0337,-21.0596747997557,-59.0261271816967,0.121013959129704
N0338,-19.5740267142257,-70.0489741146726,1.26233784435082
N0339,-21.2112611247037,-48.1902710065853,0.516502099002584
N0340,-9.50746886408665,-75.2055084232785,0.320061597390143
N0341,-12.7585067299991,-75.1346924447823,4.70263494422331
N0342,-26.0386576741081,-79.9637579787325,0.00956854702764182
N0343,-5.14754882478772,-65.5285534771715,0.108652400787728
N0344,-11.2261860182159,-62.8011154652712,0.278039303447508
N0345,-15.1251344398352,-65.235129677125,0.181818095349923
N0346,-3.01613948762234,-61.6687270032263,0.00958901334194194
N0347,-18.6382155691368,-73.4239697583549,0.0193331155259051
N0348,-26.8989070202851,-71.0033763420061,0.0223327254460807
N0349,-26.0779130840758,-52.2776456155578,0.987948354852971
N0350,-10.1041956762301,-59.1564223934788,0.17853747464947
N0351,-39.3413951065193,-70.5683469840035,1.59588015087692
N0352,-35.2291801124616,-75.0581227931176,0.0124959628788288
N0353,-13.2621395755297,-47.5432881723423,0.358205739148671
N0354,-5.60117716789037,-62.5901452126205,0.048521353459604
N0355,-16.7492114138871,-79.4582834718574,0.00854627969747328
N0356,-40.6299870318467,-66.7759328261144,0.387312428072233
N0357,-11.8805709138179,-69.838293773652,0.315755691036882
N0358,-22.3142917358796,-65.572017029862,3.66833178816848
N0359,-32.8260590786354,-76.9898412081717,0.0107366085365858
N0360,-33.5723922944206,-50.2832610872637,0.00476634605743774
N0361,-20.3500218617002,-82.6148745496243,0.00443028205050349
N0362,-34.4472669569285,-49.288500036551,-0.00126124485369683
N0363,-28.821239708792,-65.2215901843394,0.342123874633542
N0364,-25.1388002480107,-46.4305649128114,-0.00258341636681787
N0365,-27.3766026008902,-62.8554898848624,0.18350615174104
N0366,-33.0873469493147,-57.6700790385032,0.0443718974281296
N0367,-34.9453500361172,-77.2570810380886,0.0108650337671055
N0368,-16.3170910073228,-66.7940770850651,1.19493218772835
N0369,-13.4212305147867,-65.2168224147095,0.172167642428552
N0370,-37.3603332416942,-73.8180249698661,0.0154882368767032
N0371,-26.3230631978461,-55.3151473691998,0.321332260626046
N0372,-28.5866012808843,-53.5405437074224,0.465281575292606
N0373,-30.4539849621454,-62.9440443118548,0.0907169817388227
N0374,-26.8126051387934,-48.9318303307145,0.349109923881307
N0375,-32.3990459308217,-49.6951755514689,0.00236709101746619
N0376,-21.8857388736594,-67.5736106210718,4.94781991513915
N0377,-12.3932180960358,-55.873755022304,0.379428210580106
N0378,-12.2705922609659,-63.7467469052516,0.20452949925357
N0379,-28.0871790838024,-50.478834612092,1.09178575677235
N0380,-36.2563784297763,-60.872332672849,0.105851897712409
N0381,-33.2546723039296,-62.0081532392488,0.133255975717064
N0382,-14.2367105886993,-47.1849613114616,0.497327176426127
N0383,-33.7495937995793,-58.8461660467093,0.0189183653062465
N0384,-25.6068262480711,-81.874436352929,0.00708702290459092
N0385,-5.27012833771688,-59.2880126967389,0.0451113178191592
N0386,-32.4423924498258,-76.6296486641087,0.0117685527630963
N0387,-22.2600137332575,-45.9972673719311,0.821871084772869
N0388,-28.5479949252848,-64.5144778209706,0.212909395124162
N0389,-30.6825249450709,-73.6455420312359,0.0154728489657631
N0390,-28.2397685510753,-71.4131864271559,0.0206599935077447
N0391,-38.8774073062715,-72.9509631847821,0.146025491293651
N0392,-24.538929666393,-78.2014432172985,0.0104766442312729
N0393,-32.0646384371633,-73.6058936829509,0.015391949462901
N0394,-33.6060127295521,-80.8485616510264,0.00690950801466133
N0395,-12.4302455249914,-58.4674229957057,0.291045473756043
N0396,-12.8503819347186,-71.8841248741864,3.52742339530346
N0397,-26.3814783435431,-51.46805823103,1.17363245998389
N0398,-19.0169903270198,-74.8256656133907,0.0174941608890117
N0399,-21.1167263325223,-52.9853673107296,0.362134288690931
N0400,-23.3251043192837,-84.0628960382565,0.004409957805262
N0401,-6.25394892350822,-69.3443655407829,0.209386133777028
N0402,-21.0814084319037,-78.4503797219028,0.00991439205548304
N0403,-35.2387447025206,-53.0574304118572,0.00860932986748836
N0404,-18.0391249114992,-46.4279591336394,0.889460978457749
N0405,-22.0339921001691,-67.9680362370597,4.98412455894455
N0406,-6.78971912272843,-68.7127177806871,0.147832869612003
N0407,-17.7181852490753,-69.8116061557269,4.71875981804414
N0408,-24.1991333710183,-80.5690772233305,0.0077588469268216
N0409,-22.3842664547775,-63.7382863552924,0.505806361951548
N0410,-18.7096275701762,-81.8810099113887,0.00431859349685872
N0411,-11.0952001428563,-57.1512513188503,0.33540791615516
N0412,-23.7404786908504,-76.8552372624269,0.0127299540444761
N0413,-28.531652566021,-80.3575125673956,0.00730091561536039
N0414,-29.0673345756524,-69.2429095301661,3.41591721537919
N0415,-26.9678934445954,-45.679527750968,-0.00766957938758043
N0416,-17.4668391987896,-59.5793064380534,0.349358566792675
N0417,-38.3726526791333,-59.1579301503892,0.0865401570716972
N0418,-9.11232219331191,-78.5685464778317,0.0154290843045067
N0419,-25.0009483849579,-70.8655199854422,0.0217901928849884
N0420,-3.32474849617994,-60.2776441940624,0.000355107925281236
N0421,-24.2847103884424,-81.7209495446943,0.00653118189556474
N0422,-36.3619819180908,-72.6438547192598,0.158967475254601
N0423,-33.0364489228697,-56.9411838029435,0.0677420414345213
N0424,-36.0552092911344,-76.2386562813505,0.0118466343193836
N0425,-38.221532698927,-69.5772203601786,1.23182956556356
N0426,-10.3470110838292,-51.754471937965,0.329734326521921
N0427,-13.7573892350189,-54.3508183264879,0.497270454830422
N0428,-30.0789060393009,-71.939815568491,0.016496285688959
N0429,-24.1395730110763,-80.1731375214288,0.007946571774976
N0430,-17.3923607841145,-62.854144975963,0.29471164203216
N0431,-25.7681942993723,-55.8945925227777,0.314695524423714
N0432,-23.2373599611124,-74.709771273777,0.0164794228679278
N0433,-38.2844976661248,-67.8910069194425,0.543682366180199
N0434,-27.1411116093932,-73.8424571817447,0.0178100249137433
N0435,-22.406795345522,-84.3529775303484,0.00395979921535273
N0436,-28.8197484174993,-50.2952066386506,0.907270870336343
N0437,-24.1242733366498,-74.7284427186539,0.0166918040964278
N0438,-22.7919142487611,-69.9902820760941,1.46683842824495
N0439,-19.8173745968564,-78.2174953653413,0.0107380222778454
N0440,-25.5216072291805,-54.2498959148123,0.209648802332202
N0441,-40.9507289868207,-69.9376728048109,1.28798991306718
N0442,-39.4559976129221,-55.68480847285,0.00952250406452878
N0443,-8.62436746889949,-64.5494761144055,0.116116999985565
N0444,-37.332986485061,-71.5636751061267,0.696691057433521
N0445,-25.2406808670806,-56.8608745282393,0.105437716319568
N0446,-29.8883781557094,-57.223434131076,0.0844117000136829
N0447,-8.95838556792649,-72.5993497641743,0.260136857247867
N0448,-38.003819981977,-55.6040296686984,0.0106207804744556
N0449,-11.7761850145291,-73.7782925424277,1.4361986289346
N0450,-6.80065669498189,-76.1567188510729,0.95379250162409
N0451,-16.5991061962803,-60.2124159989638,0.250105659848188
N0452,-8.37086568187399,-72.7976889249779,0.233238857441024
N0453,-41.6490621397903,-63.1993187895981,0.0126093652294217
N0454,-23.2562309919736,-83.6032491284447,0.00510887924690803
N0455,-27.8820613162561,-65.6896902284683,1.44120167455821
N0456,-19.5969699290022,-72.1445768854908,0.0184064547149269
N0457,-19.851488614422,-77.6930848763955,0.0114465848161481
N0458,-25.669629343609,-71.8715524531882,0.0148700055790589
N0459,-17.0689345320311,-75.9002024225617,0.0158317923568194
N0460,-29.0406503797925,-72.558888770099,0.0132462081245832
